date,product_id,product_name,category,supplier_id,current_stock,max_stock_capacity,safety_stock,reserved_stock,avg_sales_7d,avg_sales_30d,avg_sales_90d,quantity_sold,number_of_orders,revenue,returns,supplier_lead_time,supplier_reliability,month,quarter,season,holiday_indicator,event_type,impact_score,region,future_demand
2025-02,P014,Diclofenac,Painkiller,S008,3029,7824,539,218,97,107,118,3210,924,166920,3,5,0.74,2,1,Winter,0,Allergy_Season,60,Tunis,2464
2022-06,P014,Diclofenac,Painkiller,S002,2447,5507,406,199,76,103,119,3296,693,145024,76,11,0.87,6,2,Summer,0,Allergy_Season,60,Sousse,2719
2023-05,P009,Omeprazole,Digestive,S007,3352,5471,569,247,84,99,102,1980,761,91080,67,14,0.98,5,2,Spring,0,Heat_Wave,40,Sfax,2553
2025-12,P012,Nasal Spray,Respiratory,S010,4724,7074,565,52,299,309,301,10197,690,101970,82,9,0.77,12,4,Winter,0,Flu_Outbreak,70,Nabeul,6396
2022-12,P015,Salbutamol,Respiratory,S008,325,5365,462,101,179,199,203,6368,445,152832,31,18,0.73,12,4,Winter,0,Heat_Wave,40,Bizerte,4824
2024-04,P009,Omeprazole,Digestive,S006,608,5601,380,164,22,49,34,1911,333,97461,49,15,0.85,4,2,Spring,0,None,0,Beja,1053
2023-06,P014,Diclofenac,Painkiller,S005,3580,7546,132,181,57,74,89,2960,396,156880,13,19,0.93,6,2,Summer,0,None,0,Gabes,2056
2022-11,P002,Ibuprofen,Painkiller,S005,3650,6337,325,39,46,40,26,1400,151,75600,68,11,0.84,11,4,Autumn,0,Flu_Outbreak,70,Gabes,1487
2026-08,P009,Omeprazole,Digestive,S004,4238,4642,160,270,56,65,51,1625,839,91000,66,12,0.89,8,3,Summer,0,Allergy_Season,60,Beja,1582
2023-10,P002,Ibuprofen,Painkiller,S004,377,4890,765,139,31,22,12,858,680,48048,97,13,0.88,10,4,Autumn,0,Flu_Outbreak,70,Beja,1110
2023-08,P013,Cetirizine,Allergy,S003,4286,6742,425,286,78,97,96,2716,646,54320,51,3,0.81,8,3,Summer,0,None,0,Nabeul,2223
2022-06,P013,Cetirizine,Allergy,S010,1277,6109,736,128,144,171,185,3420,546,188100,59,6,0.97,6,2,Summer,0,Allergy_Season,60,Gabes,5752
2026-03,P013,Cetirizine,Allergy,S003,1310,6547,755,264,70,64,65,1600,922,22400,41,17,0.85,3,1,Spring,0,Virus_Outbreak,90,Sfax,2024
2023-09,P008,Aspirin,Cardiology,S009,4355,7640,694,278,97,98,113,3430,888,126910,63,6,0.97,9,3,Autumn,0,Virus_Outbreak,90,Bizerte,2733
2025-09,P015,Salbutamol,Respiratory,S009,3433,5929,120,251,145,165,152,6435,797,173745,94,14,0.87,9,3,Autumn,0,Virus_Outbreak,90,Bizerte,4318
2024-10,P010,Metformin,Diabetes,S005,4954,6546,100,227,29,22,27,792,354,41976,8,11,0.83,10,4,Autumn,1,Eid,25,Bizerte,790
2025-04,P013,Cetirizine,Allergy,S004,2855,4010,454,220,155,151,168,4077,473,240543,5,6,0.85,4,2,Spring,0,Virus_Outbreak,90,Sousse,4640
2024-09,P010,Metformin,Diabetes,S007,597,5584,707,253,41,50,46,1700,176,66300,49,20,0.75,9,3,Autumn,0,Flu_Outbreak,70,Sousse,1557
2022-07,P008,Aspirin,Cardiology,S004,3385,7888,732,139,62,86,78,2666,390,133300,14,5,0.77,7,3,Summer,0,Virus_Outbreak,90,Sfax,2863
2026-05,P004,Cough Syrup,Respiratory,S003,3841,4008,671,217,247,242,251,6534,278,176418,3,20,0.96,5,2,Spring,0,Flu_Outbreak,70,Sfax,6822
2025-11,P002,Ibuprofen,Painkiller,S002,2802,4721,544,92,52,81,85,1863,583,20493,81,14,0.79,11,4,Autumn,0,Heat_Wave,40,Gabes,1996
2025-02,P001,Paracetamol,Painkiller,S004,1035,6420,722,25,43,65,62,1560,621,87360,83,7,0.85,2,1,Winter,0,Heat_Wave,40,Sfax,1946
2023-05,P004,Cough Syrup,Respiratory,S009,1748,7697,169,265,203,228,243,6384,582,38304,33,11,0.81,5,2,Spring,0,Virus_Outbreak,90,Sfax,8899
2025-04,P015,Salbutamol,Respiratory,S005,2562,6888,628,149,71,79,85,2449,556,39184,98,15,0.78,4,2,Spring,0,Heat_Wave,40,Sfax,3197
2026-05,P005,Vitamin C,Supplement,S004,1436,4633,313,132,42,52,59,1248,709,19968,29,7,0.98,5,2,Spring,0,Cold_Wave,50,Tunis,1546
2024-08,P001,Paracetamol,Painkiller,S008,3170,4005,424,188,45,49,63,1274,669,24206,43,7,0.81,8,3,Summer,0,Cold_Wave,50,Gabes,1437
2022-04,P013,Cetirizine,Allergy,S002,2332,4619,782,277,116,141,129,2961,589,177660,89,18,0.89,4,2,Spring,1,Eid,25,Beja,3953
2022-08,P014,Diclofenac,Painkiller,S003,4068,5862,486,185,24,15,9,375,965,2625,96,10,0.98,8,3,Summer,0,Heat_Wave,40,Beja,571
2026-11,P001,Paracetamol,Painkiller,S010,3577,6936,129,179,106,114,100,3534,381,28272,2,9,0.97,11,4,Autumn,1,Ramadan,30,Beja,4131
2025-11,P003,Amoxicillin,Antibiotic,S009,1131,7140,181,54,47,58,74,1160,818,44080,9,3,0.76,11,4,Autumn,0,None,0,Bizerte,1128
2024-09,P008,Aspirin,Cardiology,S003,833,7590,415,199,74,82,89,1722,612,89544,66,6,0.96,9,3,Autumn,0,Flu_Outbreak,70,Nabeul,1971
2023-06,P006,Antihistamine,Allergy,S002,364,5743,647,126,40,65,77,2210,503,92820,22,9,0.84,6,2,Summer,0,Cold_Wave,50,Nabeul,2585
2026-03,P013,Cetirizine,Allergy,S004,414,4353,654,64,112,121,137,3630,872,188760,50,11,0.85,3,1,Spring,0,Cold_Wave,50,Beja,4633
2023-07,P001,Paracetamol,Painkiller,S003,775,5118,628,238,20,49,57,1519,674,19747,86,12,0.77,7,3,Summer,1,Eid,25,Nabeul,1479
2025-05,P001,Paracetamol,Painkiller,S010,4347,5374,119,227,39,39,34,1404,262,36504,94,5,0.8,5,2,Spring,0,Allergy_Season,60,Gabes,1259
2025-09,P010,Metformin,Diabetes,S008,3172,5756,394,47,108,99,101,2079,963,108108,25,19,0.84,9,3,Autumn,0,Allergy_Season,60,Tunis,3130
2024-08,P001,Paracetamol,Painkiller,S001,2131,7154,673,15,116,135,148,4185,564,142290,44,6,0.85,8,3,Summer,0,Cold_Wave,50,Nabeul,2955
2024-05,P014,Diclofenac,Painkiller,S002,1668,7471,483,223,74,90,85,3150,295,135450,72,7,0.78,5,2,Spring,0,Allergy_Season,60,Sfax,2805
2024-12,P015,Salbutamol,Respiratory,S001,3553,5003,341,247,77,89,108,2581,93,59363,45,20,0.71,12,4,Winter,1,Ramadan,30,Gabes,2608
2022-04,P001,Paracetamol,Painkiller,S010,2494,7606,658,98,96,109,93,4251,865,165789,69,6,0.76,4,2,Spring,0,None,0,Gabes,3905
2023-09,P002,Ibuprofen,Painkiller,S005,3403,5048,257,139,26,40,60,1320,441,46200,81,2,0.78,9,3,Autumn,0,Virus_Outbreak,90,Sfax,1855
2022-01,P014,Diclofenac,Painkiller,S003,1865,6727,456,202,23,31,24,899,206,53940,63,15,0.74,1,1,Winter,0,Flu_Outbreak,70,Nabeul,1140
2023-08,P002,Ibuprofen,Painkiller,S003,4725,6501,508,3,36,52,42,1924,623,78884,53,12,0.87,8,3,Summer,1,Ramadan,30,Beja,1779
2025-07,P015,Salbutamol,Respiratory,S002,1842,5037,289,201,185,187,168,7293,234,189618,36,5,0.89,7,3,Summer,0,Virus_Outbreak,90,Sfax,4113
2023-08,P013,Cetirizine,Allergy,S007,1585,6746,418,134,59,73,67,2628,577,99864,31,12,0.74,8,3,Summer,1,Eid,25,Gabes,2294
2025-01,P010,Metformin,Diabetes,S002,3542,6243,406,181,27,35,24,805,976,40250,38,8,0.92,1,1,Winter,0,Virus_Outbreak,90,Tunis,1663
2024-05,P001,Paracetamol,Painkiller,S007,942,4412,400,15,113,120,127,2880,497,103680,99,16,0.97,5,2,Spring,0,None,0,Nabeul,3100
2026-12,P005,Vitamin C,Supplement,S002,1943,7973,477,81,74,71,86,1704,250,66456,30,6,0.94,12,4,Winter,0,None,0,Sfax,2246
2026-02,P001,Paracetamol,Painkiller,S005,1971,6881,487,107,65,68,85,2108,863,44268,42,20,0.83,2,1,Winter,0,None,0,Gabes,2527
2025-10,P011,Azithromycin,Antibiotic,S003,416,4077,538,250,113,126,145,4536,34,104328,30,17,0.93,10,4,Autumn,0,Allergy_Season,60,Sfax,4404
2023-01,P015,Salbutamol,Respiratory,S001,1633,6536,102,52,123,146,139,3066,323,18396,50,16,0.98,1,1,Winter,1,Ramadan,30,Tunis,4531
2022-10,P015,Salbutamol,Respiratory,S001,2474,5353,301,280,76,85,93,2890,83,83810,23,3,0.92,10,4,Autumn,1,Eid,25,Beja,2414
2025-12,P011,Azithromycin,Antibiotic,S005,728,5894,250,275,135,140,144,2940,183,161700,95,11,0.78,12,4,Winter,0,Cold_Wave,50,Beja,4952
2024-04,P015,Salbutamol,Respiratory,S001,2810,7627,125,132,76,97,110,3492,83,167616,29,10,0.87,4,2,Spring,0,Heat_Wave,40,Bizerte,2308
2025-01,P012,Nasal Spray,Respiratory,S002,1968,7010,560,184,90,80,100,2320,990,34800,88,17,0.84,1,1,Winter,1,Ramadan,30,Sousse,2021
2024-04,P015,Salbutamol,Respiratory,S010,4506,7167,596,164,203,210,212,6090,142,304500,60,19,0.99,4,2,Spring,0,Flu_Outbreak,70,Beja,5829
2025-06,P012,Nasal Spray,Respiratory,S003,2198,7120,651,54,120,120,134,4800,838,196800,92,17,0.92,6,2,Summer,0,Flu_Outbreak,70,Sfax,2959
2023-06,P006,Antihistamine,Allergy,S010,4687,6065,683,278,114,105,106,2100,639,69300,1,3,0.87,6,2,Summer,1,Eid,25,Sousse,3657
2024-02,P006,Antihistamine,Allergy,S010,2016,5393,611,216,70,65,51,1950,949,68250,4,6,0.79,2,1,Winter,1,Ramadan,30,Beja,1532
2024-11,P009,Omeprazole,Digestive,S002,4226,6597,157,153,35,64,68,1408,438,46464,7,13,0.73,11,4,Autumn,0,None,0,Beja,2034
2023-12,P004,Cough Syrup,Respiratory,S001,4733,7465,273,190,170,180,200,5940,367,326700,47,11,0.78,12,4,Winter,0,None,0,Gabes,6273
2026-04,P014,Diclofenac,Painkiller,S006,1401,6641,367,69,60,88,101,2376,575,21384,54,10,0.82,4,2,Spring,0,None,0,Sousse,2135
2023-04,P014,Diclofenac,Painkiller,S002,2875,4887,117,139,89,107,121,2461,355,24610,47,18,0.97,4,2,Spring,0,None,0,Nabeul,2651
2026-12,P010,Metformin,Diabetes,S002,3262,6520,513,43,94,92,72,1840,274,58880,54,3,0.93,12,4,Winter,0,Heat_Wave,40,Gabes,2517
2022-05,P015,Salbutamol,Respiratory,S001,2036,4374,731,270,114,114,103,4104,200,86184,71,13,0.99,5,2,Spring,0,Flu_Outbreak,70,Gabes,3640
2023-07,P005,Vitamin C,Supplement,S002,3934,5433,772,115,86,103,109,2678,756,21424,31,20,0.92,7,3,Summer,1,Ramadan,30,Sousse,3099
2023-05,P006,Antihistamine,Allergy,S010,1327,5017,625,111,116,136,145,2720,153,116960,89,4,0.7,5,2,Spring,0,Heat_Wave,40,Sousse,4385
2024-08,P011,Azithromycin,Antibiotic,S005,3887,7919,254,53,226,229,210,5038,455,256938,55,4,0.84,8,3,Summer,0,Flu_Outbreak,70,Tunis,6442
2023-02,P006,Antihistamine,Allergy,S004,4845,4659,357,23,41,62,49,2480,453,57040,12,13,0.98,2,1,Winter,0,Virus_Outbreak,90,Bizerte,2715
2023-05,P015,Salbutamol,Respiratory,S002,209,4237,350,274,75,100,119,3700,575,18500,67,13,0.71,5,2,Spring,0,Cold_Wave,50,Beja,3262
2025-06,P007,Insulin,Diabetes,S010,1682,7942,366,100,67,67,79,1407,499,11256,87,2,0.79,6,2,Summer,0,Allergy_Season,60,Sousse,2883
2023-07,P001,Paracetamol,Painkiller,S008,1941,7641,790,10,83,104,98,3848,146,177008,81,15,0.9,7,3,Summer,0,Heat_Wave,40,Nabeul,3947
2024-09,P001,Paracetamol,Painkiller,S004,3920,6808,148,166,79,78,72,2418,602,79794,64,12,0.86,9,3,Autumn,0,Cold_Wave,50,Beja,2584
2026-08,P011,Azithromycin,Antibiotic,S009,4989,7867,223,169,54,79,93,3081,344,80106,86,9,0.75,8,3,Summer,0,None,0,Bizerte,2606
2025-02,P012,Nasal Spray,Respiratory,S007,2913,5795,739,239,141,162,173,4374,825,87480,74,6,0.71,2,1,Winter,1,Ramadan,30,Gabes,6035
2022-02,P009,Omeprazole,Digestive,S009,3477,5634,192,32,120,117,136,3627,238,36270,30,4,0.91,2,1,Winter,0,Heat_Wave,40,Bizerte,3755
2026-04,P006,Antihistamine,Allergy,S005,3310,7148,612,91,127,125,141,2625,770,131250,84,9,0.72,4,2,Spring,0,Flu_Outbreak,70,Nabeul,3084
2026-10,P009,Omeprazole,Digestive,S002,1222,5486,587,114,66,66,64,1914,828,9570,93,3,0.74,10,4,Autumn,1,Ramadan,30,Bizerte,2327
2023-06,P002,Ibuprofen,Painkiller,S007,1589,5139,717,28,32,32,33,1216,632,49856,12,10,0.95,6,2,Summer,0,Heat_Wave,40,Sfax,815
2026-03,P001,Paracetamol,Painkiller,S007,1270,7558,731,48,62,82,82,2296,920,11480,47,17,0.75,3,1,Spring,0,Virus_Outbreak,90,Gabes,2123
2022-07,P010,Metformin,Diabetes,S010,2605,5802,116,250,49,76,76,1824,857,27360,49,7,0.92,7,3,Summer,0,None,0,Nabeul,2178
2022-03,P006,Antihistamine,Allergy,S009,2620,6099,721,19,247,264,248,6336,673,31680,52,3,0.75,3,1,Spring,0,Allergy_Season,60,Gabes,9112
2022-08,P015,Salbutamol,Respiratory,S001,3505,4153,338,17,105,102,101,3366,950,50490,88,6,0.8,8,3,Summer,1,Ramadan,30,Sfax,3069
2024-12,P002,Ibuprofen,Painkiller,S010,1004,5712,738,297,21,33,41,759,330,9108,22,7,0.91,12,4,Winter,0,Virus_Outbreak,90,Sousse,1427
2024-09,P013,Cetirizine,Allergy,S009,1527,7411,351,52,95,93,95,3720,794,130200,70,8,0.76,9,3,Autumn,0,Heat_Wave,40,Nabeul,3318
2022-12,P015,Salbutamol,Respiratory,S001,4148,5048,314,144,140,140,128,4480,671,76160,39,10,0.89,12,4,Winter,0,Heat_Wave,40,Tunis,3967
2026-11,P006,Antihistamine,Allergy,S006,3976,5716,403,280,62,88,103,3344,452,56848,28,17,0.81,11,4,Autumn,0,Flu_Outbreak,70,Beja,3200
2024-10,P005,Vitamin C,Supplement,S006,4272,4907,641,210,103,106,109,3922,781,58830,98,6,0.82,10,4,Autumn,0,Virus_Outbreak,90,Beja,3777
2023-11,P004,Cough Syrup,Respiratory,S005,2252,5265,280,173,211,236,251,5192,197,51920,73,20,0.73,11,4,Autumn,0,Flu_Outbreak,70,Tunis,5256
2023-08,P012,Nasal Spray,Respiratory,S001,764,7786,673,8,114,134,128,4288,774,21440,88,16,0.84,8,3,Summer,1,Ramadan,30,Sousse,5123
2025-09,P011,Azithromycin,Antibiotic,S007,4824,7970,509,9,104,95,115,3705,597,214890,55,13,0.98,9,3,Autumn,0,None,0,Sousse,2311
2025-05,P002,Ibuprofen,Painkiller,S004,1476,5422,753,116,32,43,45,1290,860,55470,11,4,0.79,5,2,Spring,1,Ramadan,30,Nabeul,1124
2024-05,P007,Insulin,Diabetes,S005,4040,4787,662,31,49,63,82,2268,708,117936,46,13,0.97,5,2,Spring,0,Cold_Wave,50,Beja,1833
2025-12,P006,Antihistamine,Allergy,S010,1220,4974,423,42,39,39,33,1131,886,63336,87,19,0.81,12,4,Winter,0,Cold_Wave,50,Bizerte,1218
2024-04,P014,Diclofenac,Painkiller,S009,382,4458,170,149,35,54,68,1782,939,17820,84,19,0.83,4,2,Spring,0,Flu_Outbreak,70,Bizerte,1962
2026-10,P002,Ibuprofen,Painkiller,S002,249,6058,527,210,51,62,43,1922,115,38440,55,13,0.84,10,4,Autumn,0,None,0,Bizerte,1609
2022-09,P013,Cetirizine,Allergy,S004,888,5830,601,188,100,100,107,3800,958,197600,13,15,0.82,9,3,Autumn,0,None,0,Nabeul,3404
2023-03,P012,Nasal Spray,Respiratory,S001,4626,6448,232,175,123,134,152,3752,805,71288,63,7,0.92,3,1,Spring,0,Virus_Outbreak,90,Gabes,3682
2023-11,P015,Salbutamol,Respiratory,S004,3335,4808,162,279,58,48,65,1536,405,26112,62,2,0.74,11,4,Autumn,1,Eid,25,Tunis,1344
2024-10,P009,Omeprazole,Digestive,S001,2514,4866,619,271,83,102,111,2040,760,112200,19,9,0.86,10,4,Autumn,0,Allergy_Season,60,Beja,3147
2022-12,P001,Paracetamol,Painkiller,S006,4111,5742,463,241,106,132,142,3168,570,53856,93,3,0.83,12,4,Winter,0,Virus_Outbreak,90,Nabeul,3870
2022-01,P015,Salbutamol,Respiratory,S005,3954,5840,456,76,168,196,176,6664,446,106624,69,14,0.79,1,1,Winter,0,None,0,Nabeul,4838
2022-06,P002,Ibuprofen,Painkiller,S005,4427,4353,484,238,40,42,35,1386,470,48510,13,2,0.76,6,2,Summer,0,Virus_Outbreak,90,Sousse,1711
2022-02,P001,Paracetamol,Painkiller,S005,4428,6417,189,83,64,87,99,1740,801,71340,53,4,0.72,2,1,Winter,1,Ramadan,30,Sousse,2572
2025-11,P005,Vitamin C,Supplement,S010,301,4781,295,207,92,108,115,4320,519,69120,94,15,0.87,11,4,Autumn,0,Flu_Outbreak,70,Beja,3880
2025-09,P005,Vitamin C,Supplement,S007,2006,4238,415,157,52,73,87,2847,660,128115,10,8,0.71,9,3,Autumn,0,Cold_Wave,50,Sfax,2074
2023-10,P004,Cough Syrup,Respiratory,S004,1660,5251,214,275,96,104,122,2392,723,136344,0,19,0.77,10,4,Autumn,0,None,0,Tunis,2598
2023-03,P002,Ibuprofen,Painkiller,S005,4749,4482,694,189,31,59,41,2065,461,80535,22,14,0.9,3,1,Spring,0,Virus_Outbreak,90,Beja,2399
2026-01,P008,Aspirin,Cardiology,S008,524,7826,794,271,65,82,64,2952,441,76752,14,10,0.95,1,1,Winter,1,Eid,25,Sfax,1895
2023-07,P001,Paracetamol,Painkiller,S001,3758,6070,204,59,120,117,101,4095,465,143325,39,5,0.85,7,3,Summer,0,Cold_Wave,50,Gabes,4283
2025-10,P001,Paracetamol,Painkiller,S002,3099,5419,276,68,41,56,53,1176,154,67032,52,8,0.71,10,4,Autumn,0,None,0,Bizerte,1591
2022-06,P013,Cetirizine,Allergy,S008,4415,7634,524,189,42,39,36,780,460,24180,82,7,0.92,6,2,Summer,0,Virus_Outbreak,90,Nabeul,1318
2024-10,P002,Ibuprofen,Painkiller,S004,3108,4893,273,132,50,40,47,800,123,26400,36,7,0.98,10,4,Autumn,1,Eid,25,Sfax,1470
2026-04,P004,Cough Syrup,Respiratory,S006,4400,5306,179,248,72,65,63,1495,200,35880,68,20,0.94,4,2,Spring,0,Heat_Wave,40,Nabeul,2514
2026-10,P009,Omeprazole,Digestive,S001,4850,5273,368,166,118,113,108,4294,184,124526,49,15,0.82,10,4,Autumn,0,None,0,Nabeul,3028
2025-02,P007,Insulin,Diabetes,S003,3758,5324,678,163,119,148,137,3404,145,88504,39,13,0.93,2,1,Winter,1,Eid,25,Sfax,3675
2026-09,P008,Aspirin,Cardiology,S006,1869,6480,695,41,107,128,136,2816,324,146432,25,2,0.98,9,3,Autumn,1,Ramadan,30,Tunis,3863
2023-01,P004,Cough Syrup,Respiratory,S005,485,6114,684,150,94,97,87,3589,578,208162,100,9,0.71,1,1,Winter,0,None,0,Gabes,2670
2022-04,P001,Paracetamol,Painkiller,S008,857,7728,640,238,97,117,137,4680,215,84240,59,2,0.91,4,2,Spring,0,Allergy_Season,60,Sousse,3589
2022-07,P014,Diclofenac,Painkiller,S010,3547,5799,685,57,104,111,128,3108,862,49728,40,17,0.9,7,3,Summer,0,Cold_Wave,50,Sfax,3464
2024-11,P006,Antihistamine,Allergy,S005,4118,4693,455,146,38,47,46,1222,82,7332,69,15,0.71,11,4,Autumn,0,None,0,Sousse,1780
2022-05,P012,Nasal Spray,Respiratory,S005,3463,4415,687,23,194,215,231,6665,299,366575,80,11,0.7,5,2,Spring,0,Flu_Outbreak,70,Tunis,7181
2025-12,P009,Omeprazole,Digestive,S003,2361,5110,551,262,31,42,32,1596,617,55860,88,20,0.79,12,4,Winter,0,None,0,Bizerte,768
2024-05,P015,Salbutamol,Respiratory,S008,1025,4552,503,3,46,68,76,1632,808,93024,41,17,0.97,5,2,Spring,1,Eid,25,Beja,1672
2023-12,P007,Insulin,Diabetes,S009,3954,7406,206,81,85,102,112,3978,79,182988,59,5,0.71,12,4,Winter,0,None,0,Sfax,2869
2022-11,P012,Nasal Spray,Respiratory,S004,1314,4027,744,227,21,37,52,1147,950,40145,79,19,0.79,11,4,Autumn,0,None,0,Sfax,797
2023-05,P003,Amoxicillin,Antibiotic,S010,1944,4389,575,182,134,130,144,3120,952,187200,8,14,0.88,5,2,Spring,0,Virus_Outbreak,90,Nabeul,4489
2025-12,P011,Azithromycin,Antibiotic,S006,3282,4967,682,115,189,213,210,5112,255,153360,58,12,0.85,12,4,Winter,0,Cold_Wave,50,Nabeul,5701
2024-02,P001,Paracetamol,Painkiller,S005,3846,7325,630,21,47,44,53,880,135,21120,92,11,0.8,2,1,Winter,0,Virus_Outbreak,90,Sfax,1809
2025-11,P012,Nasal Spray,Respiratory,S009,1885,7554,136,254,141,160,173,3680,253,158240,68,10,0.8,11,4,Autumn,0,Virus_Outbreak,90,Sousse,5941
2024-05,P001,Paracetamol,Painkiller,S004,2651,4674,278,268,102,131,148,4061,817,20305,84,19,0.97,5,2,Spring,0,Virus_Outbreak,90,Tunis,3363
2026-06,P001,Paracetamol,Painkiller,S002,4818,4806,318,110,72,71,91,1846,921,40612,28,2,0.72,6,2,Summer,0,Flu_Outbreak,70,Bizerte,2137
2022-08,P014,Diclofenac,Painkiller,S002,941,4486,616,13,87,91,79,3367,86,94276,23,7,0.93,8,3,Summer,1,Ramadan,30,Gabes,2310
2026-03,P015,Salbutamol,Respiratory,S007,259,6120,247,167,104,104,90,2080,883,89440,97,16,0.76,3,1,Spring,0,Allergy_Season,60,Bizerte,3285
2024-06,P015,Salbutamol,Respiratory,S006,2301,7702,725,104,162,186,203,5022,777,155682,54,13,0.73,6,2,Summer,0,Flu_Outbreak,70,Gabes,6447
2026-09,P007,Insulin,Diabetes,S003,2727,5108,432,60,111,112,126,3136,622,144256,60,12,0.89,9,3,Autumn,0,Flu_Outbreak,70,Gabes,4011
2022-11,P015,Salbutamol,Respiratory,S005,3841,4369,522,159,149,162,153,3564,688,142560,88,14,0.83,11,4,Autumn,0,Virus_Outbreak,90,Bizerte,4452
2023-06,P006,Antihistamine,Allergy,S002,641,5635,333,220,83,80,86,3040,402,18240,67,19,0.92,6,2,Summer,1,Eid,25,Beja,2425
2025-09,P007,Insulin,Diabetes,S008,539,6443,337,124,20,20,7,480,526,9600,1,17,0.76,9,3,Autumn,0,Cold_Wave,50,Tunis,1098
2023-09,P004,Cough Syrup,Respiratory,S008,2145,6535,305,157,71,63,58,2016,646,118944,91,14,0.83,9,3,Autumn,0,Heat_Wave,40,Bizerte,2170
2022-12,P005,Vitamin C,Supplement,S007,1630,4010,182,11,89,117,119,2691,322,80730,32,17,0.87,12,4,Winter,1,Ramadan,30,Beja,4110
2022-03,P004,Cough Syrup,Respiratory,S009,4054,5884,419,221,172,164,168,4920,588,231240,56,3,0.82,3,1,Spring,0,Flu_Outbreak,70,Tunis,4293
2022-04,P002,Ibuprofen,Painkiller,S002,4067,6472,248,189,74,104,113,3224,393,35464,36,9,0.7,4,2,Spring,0,None,0,Bizerte,2104
2026-09,P015,Salbutamol,Respiratory,S005,4890,7041,305,241,24,30,20,960,560,10560,26,4,0.81,9,3,Autumn,0,Cold_Wave,50,Tunis,1314
2025-12,P014,Diclofenac,Painkiller,S002,1479,6027,697,270,69,95,111,2185,829,76475,68,10,0.89,12,4,Winter,0,Heat_Wave,40,Sousse,2949
2022-05,P009,Omeprazole,Digestive,S005,2347,6753,186,80,52,81,62,3159,255,50544,0,11,0.94,5,2,Spring,1,Eid,25,Tunis,2310
2025-04,P015,Salbutamol,Respiratory,S005,315,5988,295,30,154,175,171,5775,502,28875,66,10,0.73,4,2,Spring,0,Virus_Outbreak,90,Bizerte,5980
2022-10,P002,Ibuprofen,Painkiller,S008,3445,7640,537,272,70,83,92,2490,864,72210,66,2,0.86,10,4,Autumn,0,None,0,Bizerte,2201
2026-10,P011,Azithromycin,Antibiotic,S010,3613,4982,231,14,113,142,161,4828,590,72420,43,9,0.88,10,4,Autumn,0,Heat_Wave,40,Beja,5456
2024-04,P007,Insulin,Diabetes,S007,3429,7000,272,0,61,76,87,2812,693,14060,99,13,0.9,4,2,Spring,0,None,0,Nabeul,2807
2025-07,P002,Ibuprofen,Painkiller,S003,413,6258,530,206,92,83,75,3320,547,106240,14,3,0.74,7,3,Summer,0,Virus_Outbreak,90,Gabes,3148
2023-06,P010,Metformin,Diabetes,S004,4201,7378,195,73,35,26,20,1040,212,52000,76,12,0.82,6,2,Summer,0,Heat_Wave,40,Beja,848
2024-10,P012,Nasal Spray,Respiratory,S006,2699,4020,715,290,230,234,227,9360,343,65520,34,10,0.83,10,4,Autumn,0,Virus_Outbreak,90,Gabes,4996
2024-06,P006,Antihistamine,Allergy,S010,1155,7422,516,111,64,63,66,2331,708,111888,44,7,0.98,6,2,Summer,0,Cold_Wave,50,Bizerte,2312
2024-01,P004,Cough Syrup,Respiratory,S006,4405,7552,217,37,104,108,125,3672,863,106488,17,8,0.88,1,1,Winter,0,Heat_Wave,40,Sousse,4132
2026-09,P011,Azithromycin,Antibiotic,S004,1627,5438,556,74,95,96,90,2976,390,80352,85,6,0.84,9,3,Autumn,0,Heat_Wave,40,Bizerte,3071
2025-09,P006,Antihistamine,Allergy,S007,2545,7044,562,19,77,105,86,3150,47,15750,66,10,0.9,9,3,Autumn,1,Eid,25,Sfax,3449
2023-10,P001,Paracetamol,Painkiller,S007,4687,6018,223,218,85,110,107,3080,920,132440,39,12,0.92,10,4,Autumn,0,Heat_Wave,40,Tunis,2624
2022-03,P006,Antihistamine,Allergy,S001,4748,7597,644,298,108,128,146,4608,923,96768,46,14,0.78,3,1,Spring,0,Heat_Wave,40,Gabes,4299
2022-08,P005,Vitamin C,Supplement,S009,3084,4761,659,8,91,99,89,2574,945,113256,81,16,0.75,8,3,Summer,0,Virus_Outbreak,90,Sousse,3642
2022-06,P013,Cetirizine,Allergy,S005,4766,6870,320,206,87,109,89,3815,688,217455,82,3,0.89,6,2,Summer,1,Eid,25,Bizerte,3657
2023-04,P007,Insulin,Diabetes,S004,4754,7126,538,117,72,95,113,3135,299,65835,29,2,0.75,4,2,Spring,0,Heat_Wave,40,Sfax,3031
2023-09,P006,Antihistamine,Allergy,S003,4206,5591,439,217,95,115,133,4255,939,85100,50,10,0.82,9,3,Autumn,1,Eid,25,Sousse,2240
2025-11,P003,Amoxicillin,Antibiotic,S001,457,7316,372,298,35,32,31,768,911,6912,68,19,0.8,11,4,Autumn,1,Ramadan,30,Gabes,861
2026-07,P001,Paracetamol,Painkiller,S010,215,5291,540,258,91,90,95,1800,959,34200,77,8,0.81,7,3,Summer,0,None,0,Bizerte,2741
2025-07,P003,Amoxicillin,Antibiotic,S008,4128,6386,456,82,219,212,214,5936,529,189952,28,11,0.81,7,3,Summer,0,Virus_Outbreak,90,Beja,4112
2022-03,P012,Nasal Spray,Respiratory,S005,3518,4545,187,278,116,128,139,4864,43,204288,9,10,0.99,3,1,Spring,1,Eid,25,Sousse,2736
